73_i_1_B,73_i,1,B,1_B,48,0.619875227,,
73_i_3_B,73_i,3,B,3_B,48,0.619875227,,
99_i_5_C,,,,,48,0.619875227,74,26
206_i_4_A,,,,,48,0.619875227,74,26
206_i_5_E,,,,,48,0.619875227,74,26
1_i_3_C,,,,,48,0.619656928,,
76_vi_4_C,,,,,48,0.619656928,74,26
76_vi_5_B,,,,,48,0.619656928,74,26
365_vi_3_B,,,,,48,0.619656928,74,26
249_i_1_B,,,,,48,0.619656928,74,26
229_i_5_C,,,,,48,0.619656928,74,26
229_vi_5_C,,,,,48,0.619656928,74,26
365_i_4_C,,,,,46,0.589445917,73,27
365_i_5_C,,,,,46,0.589445917,73,27
206_i_4_D,,,,,46,0.589445917,73,27
206_i_5_A,,,,,46,0.589445917,73,27
181_i_1_B,,,,,46,0.589238334,73,27
181_i_2_C,,,,,46,0.589238334,73,27
181_i_4_C,,,,,46,0.589238334,73,27
207_i_1_E,,,,,46,0.589238334,73,27
207_i_5_D,,,,,46,0.589238334,73,27
365_vi_2_C,,,,,46,0.589238334,73,27
249_i_4_C,,,,,46,0.589238334,73,27
229_i_4_C,,,,,46,0.589238334,73,27
242_i_1_D,242_i,1,D,1_D,44,0.559718885,,
371_i_4_C,371_i,4,C,4_C,44,0.559718885,,
7_i_1_B,7_i,1,B,1_B,44,0.559718885,,
5_i_3_B,5_i,3,B,3_B,44,0.559718885,,
61_i_1_C,61_i,1,C,1_C,44,0.559718885,,
61_i_3_B,61_i,3,B,3_B,44,0.559718885,,
73_i_4_B,73_i,4,B,4_B,44,0.559718885,,
29_i_1_C,,,,,44,0.559718885,72,28
365_i_1_C,,,,,44,0.559718885,72,28
365_i_2_B,,,,,44,0.559718885,72,28
206_i_1_A,,,,,44,0.559718885,72,28
206_i_1_D,,,,,44,0.559718885,72,28
206_i_2_E,,,,,44,0.559718885,72,28
181_i_1_C,,,,,44,0.559521771,72,28
230_i_1_C,,,,,44,0.559521771,72,28
230_i_5_B,,,,,44,0.559521771,72,28
1_i_4_C,,,,,44,0.559521771,,
1_i_5_C,,,,,44,0.559521771,,
76_vi_3_B,,,,,44,0.559521771,72,28
207_i_1_D,,,,,44,0.559521771,72,28
365_vi_5_C,,,,,44,0.559521771,72,28
229_i_3_B,,,,,44,0.559521771,72,28
229_vi_2_B,,,,,44,0.559521771,72,28
242_i_4_A,242_i,4,A,4_A,42,0.530633915,,
202_i_4_A,202_i,4,A,4_A,42,0.530633915,,
61_i_2_B,61_i,2,B,2_B,42,0.530633915,,
61_i_2_C,61_i,2,C,2_C,42,0.530633915,,
210_i_4_A,210_i,4,A,4_A,42,0.530633915,,
29_i_3_C,,,,,42,0.530633915,71,29
206_i_3_E,,,,,42,0.530633915,71,29
181_i_2_B,,,,,42,0.530447043,71,29
242_vi_3_C,,,,,42,0.530447043,,
76_vi_2_B,,,,,42,0.530447043,71,29
76_vi_4_B,,,,,42,0.530447043,71,29
365_vi_1_C,,,,,42,0.530447043,71,29
365_vi_2_B,,,,,42,0.530447043,71,29
249_i_2_B,,,,,42,0.530447043,71,29
249_i_3_C,,,,,42,0.530447043,71,29
249_i_5_B,,,,,42,0.530447043,71,29
229_i_1_C,,,,,42,0.530447043,71,29
229_i_2_B,,,,,42,0.530447043,71,29
229_i_4_B,,,,,42,0.530447043,71,29
229_vi_5_B,,,,,42,0.530447043,71,29
99_i_5_C,99_i,5,C,5_C,41,0.516314959,,
210_i_2_A,210_i,2,A,2_A,41,0.516314959,,
99_i_1_B,99_i,1,B,1_B,40,0.502136465,,
242_i_5_D,242_i,5,D,5_D,40,0.502136465,,
202_i_2_A,202_i,2,A,2_A,40,0.502136465,,
371_i_2_B,371_i,2,B,2_B,40,0.502136465,,
73_i_4_C,73_i,4,C,4_C,40,0.502136465,,
73_i_5_B,73_i,5,B,5_B,40,0.502136465,,
29_i_4_C,,,,,40,0.502136465,70,30
29_i_5_C,,,,,40,0.502136465,70,30
365_i_4_B,,,,,40,0.502136465,70,30
99_i_2_C,,,,,40,0.502136465,70,30
181_i_5_C,,,,,40,0.50195963,70,30
230_i_4_B,,,,,40,0.50195963,70,30
